source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[cellular component]	factor value[fractionation method]
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100108_30_Excl_BH_TM1_30to31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	30	2	20100108_30_Excl_BH_TM1_30to31.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100108_31_Excl_BH_TM1_32to33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	32	2	20100108_31_Excl_BH_TM1_32to33.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100108_32_Excl_BH_TM1_34to35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	34	2	20100108_32_Excl_BH_TM1_34to35.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_04_BarH_TM2_06to07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	06	1	20100208_04_BarH_TM2_06to07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_05_BarH_TM2_08to09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	08	1	20100208_05_BarH_TM2_08to09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_06_BarH_TM2_10to11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	10	5	20100208_06_BarH_TM2_10to11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_07_BarH_TM2_12to13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	12	5	20100208_07_BarH_TM2_12to13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_08_BarH_TM2_14to15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	14	1	20100208_08_BarH_TM2_14to15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_09_BarH_TM2_16to17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	16	1	20100208_09_BarH_TM2_16to17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_10_BarH_TM2_18to19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	18	1	20100208_10_BarH_TM2_18to19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_11_BarH_TM2_20to21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	20	1	20100208_11_BarH_TM2_20to21.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_12_BarH_TM2_22to23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	22	1	20100208_12_BarH_TM2_22to23.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_13_BarH_TM2_24to25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	24	1	20100208_13_BarH_TM2_24to25.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_14_BarH_TM2_26to27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	26	1	20100208_14_BarH_TM2_26to27.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_15_BarH_TM2_28to29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	28	1	20100208_15_BarH_TM2_28to29.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_16_BarH_TM2_30to31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	30	1	20100208_16_BarH_TM2_30to31.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_17_BarH_TM2_32to33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	32	1	20100208_17_BarH_TM2_32to33.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_18_BarH_TM2_34to35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	34	1	20100208_18_BarH_TM2_34to35.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_20_Excl_BarH_TM2_06to07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	06	2	20100208_20_Excl_BarH_TM2_06to07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_21_Excl_BarH_TM2_08to09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	08	2	20100208_21_Excl_BarH_TM2_08to09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_22_Excl_BarH_TM2_10to11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	10	6	20100208_22_Excl_BarH_TM2_10to11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_23_Excl_BarH_TM2_12to13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	12	6	20100208_23_Excl_BarH_TM2_12to13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_24_Excl_BarH_TM2_14to15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	14	2	20100208_24_Excl_BarH_TM2_14to15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_25_Excl_BarH_TM2_16to17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	16	2	20100208_25_Excl_BarH_TM2_16to17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_26_Excl_BarH_TM2_18to19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	18	2	20100208_26_Excl_BarH_TM2_18to19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_27_Excl_BarH_TM2_20to21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	20	2	20100208_27_Excl_BarH_TM2_20to21.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_28_Excl_BarH_TM2_22to23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	22	2	20100208_28_Excl_BarH_TM2_22to23.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_29_Excl_BarH_TM2_24to25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	24	2	20100208_29_Excl_BarH_TM2_24to25.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_30_Excl_BarH_TM2_26to27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	26	2	20100208_30_Excl_BarH_TM2_26to27.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_31_Excl_BarH_TM2_28to29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	28	2	20100208_31_Excl_BarH_TM2_28to29.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_32_Excl_BarH_TM2_30to31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	30	2	20100208_32_Excl_BarH_TM2_30to31.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100208_33_Excl_BarH_TM2_32to33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	32	2	20100208_33_Excl_BarH_TM2_32to33.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	gel filtration
